CITY,COMPANYNAME,COSTCENTER,COUNTRY,DEPARTMENTNAME,DONOTDISTURBDELEGATE,EMPLOYEETYPE,EMPLOYEEID,JOBCODE,JOB_ID,LOCATION,LOCATIONDESC,LOCATIONNUMBER,MANAGER,OWNER,OWNERONTERMINATE,REGION,REGIONCODE,STATUSKEY,TITLE,USERSOURCE,VENDORMANAGER,ENTITLEMENTVALUEKEY,Result
,,92,,77de68daecd823babbb58edb1c8e14d7106e83bb,,,,210,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,17,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,14,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,508273,ACCESS
,,92,,77de68daecd823babbb58edb1c8e14d7106e83bb,,,,210,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,17,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,14,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,508274,ACCESS
,,92,,77de68daecd823babbb58edb1c8e14d7106e83bb,,,,210,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,17,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,14,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,509064,ACCESS
,,95,,1b6453892473a467d07372d45eb05abc2031647a,,,,209,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,18,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,507627,ACCESS
,,95,,1b6453892473a467d07372d45eb05abc2031647a,,,,209,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,18,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,507628,ACCESS
,,95,,1b6453892473a467d07372d45eb05abc2031647a,,,,209,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,18,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,507629,ACCESS
,,95,,1b6453892473a467d07372d45eb05abc2031647a,,,,209,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,18,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508265,ACCESS
,,95,,1b6453892473a467d07372d45eb05abc2031647a,,,,209,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,18,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508267,ACCESS
,,95,,1b6453892473a467d07372d45eb05abc2031647a,,,,209,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,18,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508268,ACCESS
,,95,,1b6453892473a467d07372d45eb05abc2031647a,,,,209,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,18,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508272,ACCESS
,,95,,1b6453892473a467d07372d45eb05abc2031647a,,,,209,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,18,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508273,ACCESS
,,95,,1b6453892473a467d07372d45eb05abc2031647a,,,,209,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,18,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508274,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,507629,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,508265,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,508267,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,508268,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,508272,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,508273,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,508274,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,509064,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,507627,ACCESS
,,98,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,212,NULL,472b07b9fcf2c2451e8781e944bf5f77cd8457c8,,,13,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,13,1,1b6453892473a467d07372d45eb05abc2031647a,,,507628,ACCESS
,,90,,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,,216,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,18,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,14,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508265,ACCESS
,,90,,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,,216,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,18,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,14,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508267,ACCESS
,,90,,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,,216,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,18,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,14,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508268,ACCESS
,,90,,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,,216,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,18,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,14,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508272,ACCESS
,,90,,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,,216,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,18,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,14,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508273,ACCESS
,,90,,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,,216,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,18,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,14,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,508274,ACCESS
,,90,,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,,216,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,18,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,14,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,507627,ACCESS
,,90,,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,,216,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,18,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,14,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,507628,ACCESS
,,90,,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,,216,NULL,0a57cb53ba59c46fc4b692527a38a87c78d84028,,,18,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,14,1,77de68daecd823babbb58edb1c8e14d7106e83bb,,,507629,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,508265,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,508267,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,508268,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,508272,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,508273,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,508274,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,507616,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,507627,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,507628,ACCESS
,,94,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,17,0716d9708d321ffb6a00818614779e779925365c,NULL,,13,1,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,507629,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,508268,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,508272,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,508273,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,508274,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,509064,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,507627,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,507628,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,507629,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,508265,ACCESS
,,93,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,204,NULL,7719a1c782a1ba91c031a682a0a2f8658209adbf,,,17,f1abd670358e036c31296e66b3b66c382ac00812,NULL,,12,1,356a192b7913b04c54574d18c28d46e6395428ab,,,508267,ACCESS
,,90,,356a192b7913b04c54574d18c28d46e6395428ab,,,,212,NULL,4d134bc072212ace2df385dae143139da74ec0ef,,,15,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,15,1,1b6453892473a467d07372d45eb05abc2031647a,,,508272,ACCESS
,,90,,356a192b7913b04c54574d18c28d46e6395428ab,,,,212,NULL,4d134bc072212ace2df385dae143139da74ec0ef,,,15,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,15,1,1b6453892473a467d07372d45eb05abc2031647a,,,508273,ACCESS
,,90,,356a192b7913b04c54574d18c28d46e6395428ab,,,,212,NULL,4d134bc072212ace2df385dae143139da74ec0ef,,,15,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,15,1,1b6453892473a467d07372d45eb05abc2031647a,,,508274,ACCESS
,,90,,356a192b7913b04c54574d18c28d46e6395428ab,,,,212,NULL,4d134bc072212ace2df385dae143139da74ec0ef,,,15,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,15,1,1b6453892473a467d07372d45eb05abc2031647a,,,507627,ACCESS
,,90,,356a192b7913b04c54574d18c28d46e6395428ab,,,,212,NULL,4d134bc072212ace2df385dae143139da74ec0ef,,,15,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,15,1,1b6453892473a467d07372d45eb05abc2031647a,,,507628,ACCESS
,,90,,356a192b7913b04c54574d18c28d46e6395428ab,,,,212,NULL,4d134bc072212ace2df385dae143139da74ec0ef,,,15,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,15,1,1b6453892473a467d07372d45eb05abc2031647a,,,507629,ACCESS
,,90,,356a192b7913b04c54574d18c28d46e6395428ab,,,,212,NULL,4d134bc072212ace2df385dae143139da74ec0ef,,,15,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,15,1,1b6453892473a467d07372d45eb05abc2031647a,,,508265,ACCESS
,,90,,356a192b7913b04c54574d18c28d46e6395428ab,,,,212,NULL,4d134bc072212ace2df385dae143139da74ec0ef,,,15,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,15,1,1b6453892473a467d07372d45eb05abc2031647a,,,508267,ACCESS
,,90,,356a192b7913b04c54574d18c28d46e6395428ab,,,,212,NULL,4d134bc072212ace2df385dae143139da74ec0ef,,,15,9e6a55b6b4563e652a23be9d623ca5055c356940,NULL,,15,1,1b6453892473a467d07372d45eb05abc2031647a,,,508268,ACCESS
,,93,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,210,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,13,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,13,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,508273,ACCESS
,,93,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,210,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,13,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,13,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,508274,ACCESS
,,93,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,210,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,13,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,13,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,507627,ACCESS
,,93,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,210,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,13,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,13,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,507628,ACCESS
,,93,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,210,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,13,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,13,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,507629,ACCESS
,,93,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,210,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,13,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,13,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,508265,ACCESS
,,93,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,210,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,13,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,13,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,508267,ACCESS
,,93,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,210,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,13,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,13,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,508268,ACCESS
,,93,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,210,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,13,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,13,1,c1dfd96eea8cc2b62785275bca38ac261256e278,,,508272,ACCESS
,,96,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,211,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,17,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,507627,ACCESS
,,96,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,211,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,17,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,507628,ACCESS
,,96,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,211,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,17,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,507629,ACCESS
,,96,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,211,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,17,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508265,ACCESS
,,96,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,211,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,17,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508267,ACCESS
,,96,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,211,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,17,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508268,ACCESS
,,96,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,211,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,17,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508272,ACCESS
,,96,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,211,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,17,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508273,ACCESS
,,96,,da4b9237bacccdf19c0760cab7aec4a8359010b0,,,,211,NULL,d435a6cdd786300dff204ee7c2ef942d3e9034e2,,,17,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508274,ACCESS
,,91,,356a192b7913b04c54574d18c28d46e6395428ab,,,,207,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,12,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,15,1,902ba3cda1883801594b6e1b452790cc53948fda,,,507627,ACCESS
,,91,,356a192b7913b04c54574d18c28d46e6395428ab,,,,207,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,12,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,15,1,902ba3cda1883801594b6e1b452790cc53948fda,,,507628,ACCESS
,,91,,356a192b7913b04c54574d18c28d46e6395428ab,,,,207,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,12,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,15,1,902ba3cda1883801594b6e1b452790cc53948fda,,,507629,ACCESS
,,91,,356a192b7913b04c54574d18c28d46e6395428ab,,,,207,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,12,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,15,1,902ba3cda1883801594b6e1b452790cc53948fda,,,508265,ACCESS
,,91,,356a192b7913b04c54574d18c28d46e6395428ab,,,,207,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,12,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,15,1,902ba3cda1883801594b6e1b452790cc53948fda,,,508267,ACCESS
,,91,,356a192b7913b04c54574d18c28d46e6395428ab,,,,207,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,12,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,15,1,902ba3cda1883801594b6e1b452790cc53948fda,,,508268,ACCESS
,,91,,356a192b7913b04c54574d18c28d46e6395428ab,,,,207,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,12,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,15,1,902ba3cda1883801594b6e1b452790cc53948fda,,,508272,ACCESS
,,91,,356a192b7913b04c54574d18c28d46e6395428ab,,,,207,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,12,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,15,1,902ba3cda1883801594b6e1b452790cc53948fda,,,508273,ACCESS
,,91,,356a192b7913b04c54574d18c28d46e6395428ab,,,,207,NULL,12c6fc06c99a462375eeb3f43dfd832b08ca9e17,,,12,7b52009b64fd0a2a49e6d8a939753077792b0554,NULL,,15,1,902ba3cda1883801594b6e1b452790cc53948fda,,,508274,ACCESS
,,96,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,bc33ea4e26e5e1af1408321416956113a4658763,,,16,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,507628,ACCESS
,,96,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,bc33ea4e26e5e1af1408321416956113a4658763,,,16,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,507629,ACCESS
,,96,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,bc33ea4e26e5e1af1408321416956113a4658763,,,16,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508265,ACCESS
,,96,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,bc33ea4e26e5e1af1408321416956113a4658763,,,16,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508267,ACCESS
,,96,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,bc33ea4e26e5e1af1408321416956113a4658763,,,16,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508268,ACCESS
,,96,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,bc33ea4e26e5e1af1408321416956113a4658763,,,16,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508272,ACCESS
,,96,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,bc33ea4e26e5e1af1408321416956113a4658763,,,16,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508273,ACCESS
,,96,,0ade7c2cf97f75d009975f4d720d1fa6c19f4897,,,,202,NULL,bc33ea4e26e5e1af1408321416956113a4658763,,,16,bd307a3ec329e10a2cff8fb87480823da114f8f4,NULL,,12,1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f,,,508274,ACCESS
